user_id,date,twitter_id,text,hyperlinks,likes,retweets,related_hashtags,added_url,tweet_link
AndImPo,2020-07-11 17:38:45,1282006428652310528, @SchmexyDork Shameless plug support small black owned businesses I make candles shower bombs and tea lights Heres my etsy shop a…,empty,4,4, empty ,https://t.co/81AaujYpNo https://t.co/fAarKYZQY3,https://twitter.com/id/status/1282006428652310528
rachxo16,2020-07-11 17:33:49,1282005184563089413, @indiasmari It cost 0 to retweet My sister does custom made tumblers please follow her IG page @ theriskytumbler This is also a bl…,empty,605,600, empty ,https://t.co/QdMeP7Jloy,https://twitter.com/id/status/1282005184563089413
YOUNGCRAY_SA,2020-07-11 17:28:10,1282003765554544641,Sorry out now everywhere link on my bio ,empty,1,0,youngcraysa blackouttuesday blacklivesmatter ,https://t.co/Nfrsk3aGRy,https://twitter.com/id/status/1282003765554544641
GeorgetpugH,2020-07-11 17:18:19,1282001286590869507, @KingSulli69 Full video ,https://video.twimg.com/ext_tw_video/1267977260956614662/pu/pl/k3S_5H9zRkWLyDOG.m3u8?tag=10,12,5,BlackLivesMattter BlackOutTuesday ,https://t.co/iU2Myxf2QA https://t.co/yEFe3rgtET,https://twitter.com/id/status/1282001286590869507
bellawiancko,2020-07-11 17:18:14,1282001263853400069, @AishaHinds DEAR NONBLACK ALLY WHAT CAN YOU DO TODAY IN SOLIDARITY AMPLIFY THE VOICES OF BLACK PEOPLE DURING ,empty,40842,19241,BLACKOUTTUESDAY ,,https://twitter.com/id/status/1282001263853400069
1600_Blast_Ave,2020-07-11 16:43:53,1281992621909516290, @AncientHomage There are segments to Being “woke” is a fad @AncientHomage is a Lifestyle WORD TO AUSET  ,empty,2,4,consciousness ,https://t.co/xVgsb3TMFM,https://twitter.com/id/status/1281992621909516290
lightbr1ghtla,2020-07-11 16:27:42,1281988547868844032, @lightbr1ghtla We shopping BLACK OWNED todayyyy I have all lash styles on hand or you can purchase online slides are made to order…,empty,0,2, empty ,https://t.co/jVblV0TspC https://t.co/GGpcZS7iTk,https://twitter.com/id/status/1281988547868844032
The_Blue_Faerie,2020-07-11 16:23:06,1281987390874112001, @alijhaearts I was moved to make this drawing today due to and the racial tension in America right now To all the bla…,empty,10,5,blackouttuesday ,https://t.co/myaAha0e27,https://twitter.com/id/status/1281987390874112001
1uproddy,2020-07-11 16:15:51,1281985565056028677, @1uproddy COME SUPPO A BLACK BUSINESS ,https://pbs.twimg.com/media/EcVTl6wXYAYwBUZ.jpg https://pbs.twimg.com/media/EcVTl6xXQAcHxs3.jpg ,3,3,BlackOutTuesday BLACKOUTDAY     BlackLivesMatter BlackOwnedBusiness ,https://t.co/w8TAkyZahv,https://twitter.com/id/status/1281985565056028677
BlackCanadianCC,2020-07-11 16:12:00,1281984595282595840,Black Kid Shows on YouTube A Parent’s Guide to Support Content Creators on by @iamliberty ,empty,0,0,BlackOutTuesday ,https://t.co/FjD7H0YBJG,https://twitter.com/id/status/1281984595282595840
repezen_shacho,2020-07-11 15:45:10,1281977844113920005, @1203Ka There are no STRANGERS in this world Just FRIENDS you have never met ,https://pbs.twimg.com/media/EZlX9CsUEAAj9yC.jpg ,103,11,BlackOutTuesday ,https://t.co/AbSmCqzHzx,https://twitter.com/id/status/1281977844113920005
ehret_lisa,2020-07-11 15:25:27,1281972880788447233,Add me on Sn@p alanarosa925 ,https://pbs.twimg.com/media/Ecp7iXTUYAA8LT6.jpg ,0,0,chat USAonFire BunkerBoy girl blackouttuesday bwc cum fun bored horny BunkerDon boobs ,https://t.co/mMwIPMubVU,https://twitter.com/id/status/1281972880788447233
positivity_bby,2020-07-11 15:21:24,1281971861904134145, @indiasmari It cost 0 to retweet My sister does custom made tumblers please follow her IG page @ theriskytumbler This is also a bl…,empty,605,600, empty ,https://t.co/QdMeP7Jloy,https://twitter.com/id/status/1281971861904134145
balduenoyama,2020-07-11 15:17:59,1281971000658268160, @indiasmari It cost 0 to retweet My sister does custom made tumblers please follow her IG page @ theriskytumbler This is also a bl…,empty,605,600, empty ,https://t.co/QdMeP7Jloy,https://twitter.com/id/status/1281971000658268160
fhs70,2020-07-11 15:04:04,1281967501866405894, @mustpakistan The world is talking about the assassination of George Floyd a black man in the United States But what happened to Geo…,empty,311,260, empty ,https://t.co/Kz12x5mYsb,https://twitter.com/id/status/1281967501866405894
Rebecca44891258,2020-07-11 15:03:30,1281967356181458945, @Reaz47 One mechanism to help dismantle institutional racism is to empower Today July 7 2020 is Plea…,empty,3,2,BlackOutDay BlackoutTuesday ,https://t.co/lHpWOWzxH7,https://twitter.com/id/status/1281967356181458945
QUnitedWeStand,2020-07-11 14:55:08,1281965250212958210, @MIAuniverse When u dismantle system dont put pedos back in Hillary went to court for starting salve trade in L…,empty,410,143,Protectchildren BLM ,,https://twitter.com/id/status/1281965250212958210
bi_g454,2020-07-11 14:38:54,1281961165002887168, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1281961165002887168
icomus,2020-07-11 14:36:29,1281960558087020546, @SitesConscience Everyday protestors are confronting American history in the streets and the nation’s historic and cultural instituti…,empty,15,7, empty ,https://t.co/fchTueIsuy,https://twitter.com/id/status/1281960558087020546
BowlerBarrister,2020-07-11 14:33:37,1281959837354491906, @TitaniaMcGrath Thank you to Twitter for restricting my aount for the whole of It’s just as well that @PopTartsUS…,empty,9380,1075,BlackOutTuesday ,https://t.co/cRZ1JUUBTd,https://twitter.com/id/status/1281959837354491906
ProblemLikeMria,2020-07-11 14:31:16,1281959246222041088, @n0tlexiecole really curious why predomnately white sororities and franternities are deleting their posts do you al…,empty,13,1,blackouttuesday ,,https://twitter.com/id/status/1281959246222041088
AncientHomage,2020-07-11 14:22:39,1281957078614118401, @AncientHomage There are segments to Being “woke” is a fad @AncientHomage is a Lifestyle WORD TO AUSET  ,empty,2,4,consciousness ,https://t.co/xVgsb3TMFM,https://twitter.com/id/status/1281957078614118401
Carastarey,2020-07-11 14:08:48,1281953592270819330, @indiasmari It cost 0 to retweet My sister does custom made tumblers please follow her IG page @ theriskytumbler This is also a bl…,empty,605,600, empty ,https://t.co/QdMeP7Jloy,https://twitter.com/id/status/1281953592270819330
jimmyroybloom,2020-07-11 13:56:43,1281950550335066114, @ApdigiAgency Happy Youth Day Ma YOUTH ,empty,2,1,mayouth youthday june june   june  th   june sowetouprising bantu bantueducation ,https://t.co/f4tyJERLS8,https://twitter.com/id/status/1281950550335066114
_rachelfink,2020-07-11 13:40:41,1281946516362612736, @Destinysilver11 This is how you use your privilege ,https://video.twimg.com/ext_tw_video/1267906148746870784/pu/vid/360x640/JdzshCnUMRmLUVrF.mp4?tag=10,912,245,BlackOutTuesday ,https://t.co/weexdSTfdS,https://twitter.com/id/status/1281946516362612736
Salpiece,2020-07-11 13:25:02,1281942579014012929, @ShadyRecords We will be closed on Black Out Tuesday Join us in fighting for change ,empty,14329,2587,TheShowMustBePaused BlackLivesMatter ,https://t.co/Gdy2YLXBTv,https://twitter.com/id/status/1281942579014012929
MINORITEES,2020-07-11 13:17:08,1281940588976205825,I CAN’T BREATHE Available here gt ,empty,0,0,tshirts tshirt tshirtdesign teeshirts shirts black blackouttuesday gay lgbt culture clothing ,"https://t.co/3I2a0aNYM2

https://t.co/ZNtB9YdPMo

https://t.co/c6vlkXcfCM",https://twitter.com/id/status/1281940588976205825
DJKoBuKi,2020-07-11 13:14:26,1281939910723682304, @brianknockin BlackOut by @BrianKnockin x @bhramabull ,empty,11,8,EP BlackOutTuesday BLM BlackLivesMattters ,"https://t.co/sMucgVoB6m

",https://twitter.com/id/status/1281939910723682304
syddidgood,2020-07-11 13:08:13,1281938347464830976, @definitelyvita Black Creatives Drop your portfolios bookcomic links soundcloudsspotify links youtube channels twitch links etc…,empty,9261,8579, empty ,https://t.co/a2KRKRjDwN,https://twitter.com/id/status/1281938347464830976
DJKoBuKi,2020-07-11 12:52:30,1281934391103520773, @bhramabull BlackOut by @BrianKnockin x @bhramabull ,empty,44,20,EP BlackOutTuesday BLM BlackLivesMattters ,"https://t.co/tZUpNhGozA
",https://twitter.com/id/status/1281934391103520773
BergamotLoretto,2020-07-11 12:45:21,1281932589075488773, @definitelyvita Black Creatives Drop your portfolios bookcomic links soundcloudsspotify links youtube channels twitch links etc…,empty,9261,8579, empty ,https://t.co/a2KRKRjDwN,https://twitter.com/id/status/1281932589075488773
MINORITEES,2020-07-11 12:45:02,1281932512667860992,SEE NO EVIL TODAY ,empty,0,0,LOVE tshirts tshirt tshirtdesign teeshirts shirts black blackouttuesday culture clothing clothingbrand tees art design wakandaforever style fashion ootd ,"https://t.co/3I2a0b5AaC

https://t.co/P6jsuGNJq5",https://twitter.com/id/status/1281932512667860992
Quint18424177,2020-07-11 12:32:04,1281929248840781829, @definitelyvita Black Creatives Drop your portfolios bookcomic links soundcloudsspotify links youtube channels twitch links etc…,empty,9261,8579, empty ,https://t.co/a2KRKRjDwN,https://twitter.com/id/status/1281929248840781829
varianbutts,2020-07-11 12:30:03,1281928740587687939, @definitelyvita Black Creatives Drop your portfolios bookcomic links soundcloudsspotify links youtube channels twitch links etc…,empty,9261,8579, empty ,https://t.co/a2KRKRjDwN,https://twitter.com/id/status/1281928740587687939
byelacey,2020-07-11 12:21:32,1281926597382209537, @definitelyvita Black Creatives Drop your portfolios bookcomic links soundcloudsspotify links youtube channels twitch links etc…,empty,9261,8579, empty ,https://t.co/a2KRKRjDwN,https://twitter.com/id/status/1281926597382209537
SparklesHq,2020-07-11 12:16:23,1281925301002547205,Hows the weather this morning @rayartworld ,empty,1,0,KOL kizzdanielkol afrobeats soul music Business Covid   blackouttuesday Blue tossieslidechallenge Fela Felasings felaback Sparkleshq white slay ,https://t.co/maXE4trYpX,https://twitter.com/id/status/1281925301002547205
_INURBANO_,2020-07-11 12:03:03,1281921944280072193, @Nickelodeon For Nickelodeon social media will be on pause as we reflect on recent events Our focus will be on build…,empty,15519,2502,BlackOutTuesday ,https://t.co/wYJOl8TrZ6,https://twitter.com/id/status/1281921944280072193
KombeMartha,2020-07-11 11:58:52,1281920893141356545, @KatetheActress Stop extra judicial killings   ,https://pbs.twimg.com/media/EZfzDV-XkAA0qBB.jpg ,35,2,BlackoutTuesday ,https://t.co/Vcdrx2pvvX,https://twitter.com/id/status/1281920893141356545
kasey03306560,2020-07-11 11:19:20,1281910945216962560, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1281910945216962560
skhboo,2020-07-11 11:08:11,1281908139613356032, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1281908139613356032
marcelinogmail5,2020-07-11 11:07:12,1281907892455501824, @britneyspears To start I will be participating in tomorrow … I won’t be posting on social media and I ask you all t…,empty,10010,1813,BlackoutTuesday ,,https://twitter.com/id/status/1281907892455501824
Lilly63850117,2020-07-11 10:11:52,1281893964975611905,@ellenda93886320 @realDonaldTrump I would like to help anybody who has been recently arrested during any protests or demonstrations for the movement If you or a family member has been affected please dm asap i will cover bail costs Share with people in need ,empty,0,0,BLM BlackLivesMattter BlackOutTuesday ,,https://twitter.com/id/status/1281893964975611905
gasparepolizzi9,2020-07-11 08:43:34,1281871743301410816, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1281871743301410816
selllenarivers,2020-07-11 08:29:05,1281868099717922816,im really annoyed that i went to check the hashtag on IG just because and its now just filled with random ass nonsensewhy,empty,0,0,blackouttuesday ,,https://twitter.com/id/status/1281868099717922816
n0t_lexiecole,2020-07-11 08:04:31,1281861917997436933,really curious why predomnately white sororities and franternities are deleting their posts do you all just think that its no longer something that is socially aeptable or woke to have on your page or do you just not actually care probably the later,empty,13,1,blackouttuesday ,,https://twitter.com/id/status/1281861917997436933
Moses219,2020-07-11 07:57:08,1281860057911758850, @mzj4zzie3 Hopefully us coming together and standing for a change doesn’t end after 24 hours let’s keep fighting together in order…,empty,15,13, empty ,,https://twitter.com/id/status/1281860057911758850
PrinceCastro,2020-07-11 07:26:29,1281852344523776001,Had a few requests tonight ,empty,0,0,RespectRoyalty RoyalCustoms SupportBlackBusiness NoDaysOff GrindLife PaidInFull EverybodyEats Vegeta DragonballZ ThisNiggaSpittin CustomMade CustomTees BlackOutTuesday ,https://t.co/AxN2QODeOu,https://twitter.com/id/status/1281852344523776001
Healingbody_,2020-07-11 07:05:28,1281847056903155713, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281847056903155713
CherylBoutte,2020-07-11 06:54:57,1281844409965977600, @BlackNews Woman Founder Launches Online Marketplace to Coincide With National Blackout Day ,empty,6,6, empty ,"https://t.co/EABY4i0c3P, https://t.co/pNIkdhhK23 https://t.co/sjR2yhI1ju",https://twitter.com/id/status/1281844409965977600
CherylBoutte,2020-07-11 06:54:47,1281844368647782401, @BlackNews Lindsay Guion Named President and COO of Music Industry Quarterly MIQ ,empty,5,4,BlackExcellence ,https://t.co/rbKyLHbR7U https://t.co/zIeH83BX0k,https://twitter.com/id/status/1281844368647782401
CherylBoutte,2020-07-11 06:54:36,1281844323261218817, @BlackNews Support over 10000 Blackowned businesses listed at ,empty,10,11,BlackoutDay     BlackOwned BlackBusiness ,https://t.co/5uMPpuUCeG! ,https://twitter.com/id/status/1281844323261218817
PrinceCastro,2020-07-11 06:53:12,1281843967764525057,Had a few requests tonight ,empty,0,0,RespectRoyalty RoyalCustoms SupportBlackBusiness NoDaysOff GrindLife PaidInFull EverybodyEats Vegeta DragonballZ ThisNiggaSpittin CustomMade CustomTees BlackOutTuesday ,https://t.co/jd6DVtsBW2,https://twitter.com/id/status/1281843967764525057
JennaSchmitt7,2020-07-11 06:48:02,1281842670353055744, @lukecombs Listening Learning and Understanding ,https://pbs.twimg.com/media/EZhaSDjXkAMhZA-.jpg ,5371,676,BlackoutTuesday ,https://t.co/mvFQjfqiUW,https://twitter.com/id/status/1281842670353055744
farkhatmatwb7p,2020-07-11 06:17:55,1281835092135075840, @Kiddo978  @ Lowell Massachusetts ,empty,0,1,BlackOutTuesday ,https://t.co/RjXzUoY6Kn,https://twitter.com/id/status/1281835092135075840
CultureClashOn,2020-07-11 06:04:48,1281831787304386560, @diprimaradio It just hit me I’ve been talking to Black LA five days a week for 15 years on a blackowned radio station ,empty,60,3, empty ,https://t.co/wOJ9gpllih,https://twitter.com/id/status/1281831787304386560
Spark51416606,2020-07-11 05:47:52,1281827527334539264, @ItsFunneh We stand with you Tomorrow we will be participating in in support of the movement We wi…,empty,3900,386,BlackOutTuesday BlackLivesMatter ,https://t.co/EhQf4P5nkc,https://twitter.com/id/status/1281827527334539264
Iamdenia_,2020-07-11 04:44:37,1281811611062276096, @Superiorbranded Next Week  Hope Everyone’s Ready 45 Short Sets ,empty,0,1,SupportBlackBusiness BlackOwned BlackOutTuesday ,https://t.co/UlhpjzFj3r,https://twitter.com/id/status/1281811611062276096
Superiorbranded,2020-07-11 04:43:22,1281811297793974272,Next Week  Hope Everyone’s Ready 45 Short Sets ,https://pbs.twimg.com/media/EcnojpCXgAE7WHO.jpg https://pbs.twimg.com/media/EcnojuCXkAA8JYb.jpg https://pbs.twimg.com/media/Ecnoj5eWAAAS2Uy.jpg ,0,1,SupportBlackBusiness BlackOwned BlackOutTuesday clothingbrand ,https://t.co/UlhpjzFj3r,https://twitter.com/id/status/1281811297793974272
katsukissimp,2020-07-11 04:37:53,1281809915732885504,This dude really posted “ and yet told me all lives matter should be said instead— boy,empty,0,0,blackouttuesday ,,https://twitter.com/id/status/1281809915732885504
calumhollister,2020-07-11 04:22:13,1281805974546907136, @5SOS Black Lives Matter ,https://pbs.twimg.com/media/EZgKHP6WAAMKn7x.jpg ,38096,7433,BlackOutTuesday ,https://t.co/q1iNown9iT https://t.co/4FWVmfG25Y,https://twitter.com/id/status/1281805974546907136
slinky07,2020-07-11 04:18:16,1281804981335719937, @IslamRizza I know its buuuttttttttt can we PLEASE do this EVERYDAY and stop doing it for 24 hours every…,empty,1373,504,BlackOutTuesday BlackOutDay ,,https://twitter.com/id/status/1281804981335719937
DeontaDonDada,2020-07-11 04:17:38,1281804820442222592, @karterjanuary I love my skin and I thank my ancestors for all they endureovercame amp each scarefice ,empty,6,4,GodsPlan Thankyou ,,https://twitter.com/id/status/1281804820442222592
eladymisty,2020-07-11 04:14:36,1281804057309478912, @lyahdc Blackowned business support me im a self taught nail tech  a simple retweet could help  ,empty,47,46,uwg UWG atlnailtech gsu csu ,https://t.co/iRCZLiVA9g,https://twitter.com/id/status/1281804057309478912
karterjanuary,2020-07-11 04:12:29,1281803523479543808, @karterjanuary I love my skin and I thank my ancestors for all they endureovercame amp each scarefice ,empty,6,4,GodsPlan Thankyou ,,https://twitter.com/id/status/1281803523479543808
yfbf_podcast,2020-07-11 03:08:23,1281787393952055296, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281787393952055296
Paris37971767,2020-07-11 02:55:02,1281784034461454338, @lyahdc Blackowned business support me im a self taught nail tech  a simple retweet could help  ,empty,47,46,uwg UWG atlnailtech gsu csu ,https://t.co/iRCZLiVA9g,https://twitter.com/id/status/1281784034461454338
birdbourgeoisie,2020-07-11 02:36:44,1281779426083180545, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281779426083180545
naterose,2020-07-11 01:50:04,1281767685056008195, @HyundaiSA Hyundai South Africa stands in solidarity with humanity equality and justice ,https://pbs.twimg.com/media/EZgCgDJXgAAf52D.jpg ,4,1,BlackOutTuesday ,https://t.co/6kuIHGVkFv,https://twitter.com/id/status/1281767685056008195
BlackWebSeries,2020-07-11 01:48:15,1281767227352637441, @SAP At this moment many are understandably in need of acknowledgement empathy and compassion United with the global community SAP…,empty,574,239, empty ,https://t.co/ivBwkHnK0x,https://twitter.com/id/status/1281767227352637441
Valeramarlon1,2020-07-11 01:37:26,1281764503798124544, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1281764503798124544
Saywhaaaa_22,2020-07-11 01:37:13,1281764448915435520, got me a new place to get candles they smell sooo good @dayeknightco ,https://pbs.twimg.com/media/Ecm989xUEAEOr3H.jpg https://pbs.twimg.com/media/Ecm989yUwAUZvfX.jpg ,1,0,BlackOutTuesday ,https://t.co/0E9a9kbdfV,https://twitter.com/id/status/1281764448915435520
Dutch192,2020-07-11 01:36:45,1281764330699096064,Thinking about amp BLM asking blacks to boycott white run businesses amp spend only at black businesses to show their for blacks and not whites Why do they complain they are so much in poverty all the time In that case not so poor if they can break businesses,empty,1,0,BlackOutTuesday ,,https://twitter.com/id/status/1281764330699096064
WingsOfTheCoast,2020-07-11 01:35:41,1281764064251858946, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281764064251858946
HairMeOutTv,2020-07-11 01:09:39,1281757513608765444, @HairbyNedjetti  November 3 2020 ,empty,1,1,VOTE GoVOTE BlackLivesMatter BlackOutTuesday BlackOut Blackoutday     ,https://t.co/6i7BZdVwbu✂️ https://t.co/ugkb3NR0OH,https://twitter.com/id/status/1281757513608765444
DeenieeSmith,2020-07-11 00:45:32,1281751444513796096,How ya doing ,empty,0,0,blackouttuesday ,,https://twitter.com/id/status/1281751444513796096
williams_wyna,2020-07-11 00:33:50,1281748499160326150, @justinadamburns Taking a stand against racism in America ,https://pbs.twimg.com/media/EZhB1_VWsAI2cvJ.jpg ,155,17,blacklivesmatter blackouttuesday ,https://t.co/D2ZgKpaU9c,https://twitter.com/id/status/1281748499160326150
Crab_Lord_,2020-07-11 00:22:12,1281745572777664517, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281745572777664517
lovebeautyessen,2020-07-11 00:17:32,1281744395616698368, @lolthatsjustice Small Black Owned Businesses you can support on this black out Tuesday thread  I’m the CEO of AdoreTheGlow and i s…,empty,79,56, empty ,https://t.co/hnazz0Pnft,https://twitter.com/id/status/1281744395616698368
pdeppisch,2020-07-10 23:55:13,1281738780509188096, @ISAbellaPPARF isnt about statues or TV shows Its about real lives being ruined By all means take part in…,empty,0,1,BlackLivesMattter ,https://t.co/J2cqoGPAwM,https://twitter.com/id/status/1281738780509188096
Pmpnup,2020-07-10 23:46:48,1281736663757197312, @JLo Your vote MATTERS Be the change Get out and vote ,https://pbs.twimg.com/media/EZh8D4TXYAMbpx2.jpg ,4639,787,BlackoutTuesday ,https://t.co/059QiIa7CZ,https://twitter.com/id/status/1281736663757197312
AlcottHigh,2020-07-10 23:43:57,1281735943402033153,We all made an incredible impact for now let’s up the ante on them with because NO LIVES MATTER UNTIL BLACK LIVES MATTER  ,https://pbs.twimg.com/media/EcmkC_3U0AABnkO.jpg ,1,0,BlackOutTuesday BLACKOUTDAY     ,https://t.co/w7NbGUdAwJ,https://twitter.com/id/status/1281735943402033153
PotestasVerita2,2020-07-10 23:42:19,1281735535787233281, @samanthamarika1 Black Lives Matteronly when its trending The truth about ,https://video.twimg.com/ext_tw_video/1269853368584826880/pu/vid/720x1280/-7fz2NYlYmDMBZfU.mp4?tag=10,3896,1641,BlackOutTuesday ,https://t.co/80w3We9dEL,https://twitter.com/id/status/1281735535787233281
SparklesHq,2020-07-10 23:38:47,1281734646775062532,Better Days are here ,empty,1,0,KOL kizzdanielkol afrobeats soul music Business Covid   blackouttuesday Blue tossieslidechallenge Fela Felasings felaback Sparkleshq white slay ,https://t.co/c6TdIpCNhY,https://twitter.com/id/status/1281734646775062532
lyahdc_,2020-07-10 23:38:47,1281734645529419776, @lyahdc Blackowned business support me im a self taught nail tech  a simple retweet could help  ,empty,47,46,uwg UWG atlnailtech gsu csu ,https://t.co/iRCZLiVA9g,https://twitter.com/id/status/1281734645529419776
HotCheetoManX,2020-07-10 23:26:16,1281731493648191488, @Mel1yAnn I won’t be posting anything on my twitter today other than this photo ,empty,15,1,istandwithyou BlackOutTuesday ,https://t.co/2ItWXipO8w,https://twitter.com/id/status/1281731493648191488
nessavsp_,2020-07-10 23:18:42,1281729589601951745, @JoshRichards I was made aware today of I believe tomorrow we can band together to reflect and demonstrate power thr…,empty,39840,727,BlackOutTuesday ,,https://twitter.com/id/status/1281729589601951745
LDVFLOWGAWD,2020-07-10 23:11:16,1281727722276954112,Snippet  SOBER SOUL July 18th ,empty,1,0,leorasoul upcomingartist rapper atlanta lilwayne outkast hiphop kanyewest leaderofthepack explore bet blackouttuesday music blackexcellence southside ,https://t.co/xFXoyGTpjy,https://twitter.com/id/status/1281727722276954112
JenCoradi,2020-07-10 22:56:48,1281724081595973637,@MyInfo60240848 @HillaryClinton @AmbassadorCPM @jmpalmieri Maam do you know what she was doing on ,empty,1,0,blackoutTuesday ,,https://twitter.com/id/status/1281724081595973637
spxmernova,2020-07-10 22:17:51,1281714278051901441, @samahodii This lady lives in She Has a foundation page on facebook called The Asha Samaroo Foundation She calls peo…,empty,338,203,racist Texas ,https://t.co/Mx9RmtQXi1,https://twitter.com/id/status/1281714278051901441
DarthDandious,2020-07-10 22:03:52,1281710760197054464, @PoppaCsBBQ Join Me ,empty,1,2,blacklivesmatter blackouttuesday blackoutday     blackandwhite black whereblacknolaeats instafood ,https://t.co/VWrOcnrVlO,https://twitter.com/id/status/1281710760197054464
PelleJons1,2020-07-10 22:01:39,1281710202203635715, @PoppaCsBBQ Join Me ,empty,1,2,blacklivesmatter blackouttuesday blackoutday     blackandwhite black whereblacknolaeats instafood ,https://t.co/VWrOcnrVlO,https://twitter.com/id/status/1281710202203635715
PoppaCsBBQ,2020-07-10 22:00:49,1281709991448150020,Join Me ,https://video.twimg.com/ext_tw_video/1281709984494104576/pu/pl/Z8GtT0vZNfEnLZHB.m3u8?tag=10,1,2,blacklivesmatter blackouttuesday blackoutday     blackandwhite black whereblacknolaeats instafood grillongrillaction foodporn barbecuebrisket onetimeinnola nolablackownbusiness wherenolaeats instabbq bbqlover steakporn dryaged beefporn meatporn ,https://t.co/VWrOcnrVlO,https://twitter.com/id/status/1281709991448150020
__celiiiii,2020-07-10 21:58:54,1281709508616753152, @DioMaraD Y’all remember this video by Krayzie Bone Private prisons and the music industry Full video gt ,empty,2,2, empty ,"https://t.co/9OdYXQaZNq

https://t.co/2l37srcagz",https://twitter.com/id/status/1281709508616753152
MINORITEES,2020-07-10 21:52:52,1281707990517596160,We Keep ‘em coming at ,empty,0,0,LOVE Fan Photos tshirts tshirt tshirtdesign teeshirts shirts black blackouttuesday gay lgbt culture clothingbrand tees art design artwork style ootd ,"https://t.co/3I2a0aNYM2
https://t.co/yEApuSX1jH",https://twitter.com/id/status/1281707990517596160
TheRusInsurgent,2020-07-10 21:46:02,1281706271977209857, @VolkovBebe But if youre thinkin about my baby It dont matter if youre black or white Pero si estás pensando sobre mi nena No…,empty,19,3, empty ,https://t.co/AMXLWIFZoj,https://twitter.com/id/status/1281706271977209857
ThisIsObii,2020-07-10 21:44:10,1281705800512217090,Everyone that is so infatuated with their hate for DJT is completely missing the point DEEP STATE IS COMING FOR YOUR CHILDREN Hillary Clinton was in court during and NO ONE KNOWS WHY Obama is being suspected of running and being a part of ,empty,0,0,BlackOutTuesday pizzagate ,,https://twitter.com/id/status/1281705800512217090
leyatingle,2020-07-10 21:42:18,1281705332260196359, @TheStyleCode DONT MISS YOUR OPPOUNITY FOR 50 OFF Ends @ midnight CODE BUYBLACK • • Visit to purchase…,empty,0,1, empty ,https://t.co/uDe0Z8oTem https://t.co/KoSRrT2kC3,https://twitter.com/id/status/1281705332260196359
_TheStyleCode,2020-07-10 21:39:27,1281704613914325003,DONT MISS YOUR OPPOUNITY FOR 50 OFF Ends @ midnight CODE BUYBLACK • • Visit to purchase  • • ,https://pbs.twimg.com/media/EcmHhZ7WoAApkNb.jpg https://pbs.twimg.com/media/EcmHhgUWoAEUoht.jpg ,0,1,shop shoponline shoplocal buyblack blackouttuesday blackownedbusiness shopblack fashion style sunglasses shades shopthecode ,https://t.co/uDe0Z8oTem https://t.co/KoSRrT2kC3,https://twitter.com/id/status/1281704613914325003
anchicus,2020-07-10 21:31:00,1281702486466875394, @DjokerNole Black Lives Matter ,https://pbs.twimg.com/media/EZiCJ2LXgAAZcBT.jpg ,7273,809,BlackoutTuesday ,https://t.co/VANoWg4cko https://t.co/FIelBxiTmn,https://twitter.com/id/status/1281702486466875394
GhamraouiRana,2020-07-10 21:19:44,1281699653818384393, @mattnicholas DOES NOT MEAN LEAVE SOCIAL MEDIA FOR THE DAY IT MEANS THIS  this NOW to inform our kinfolk ,empty,57220,41310,BlackOutTuesday ,https://t.co/h33vqdPEdP,https://twitter.com/id/status/1281699653818384393
